experiment_block,severity,strategy,method,metric,n,mean,std,ci95_low,ci95_high
downstream_global,0.75,oracle_adaptation,Oracle adaptation,trigger_delay_windows,30,0.0,0.0,0.0,0.0
downstream_global,0.75,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,trigger_delay_windows,30,2.0,0.0,2.0,2.0
downstream_global,0.75,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,trigger_delay_windows,30,2.0,0.0,2.0,2.0
downstream_global,1.0,mmd_rbf_triggered_adaptation,MMD-RBF,trigger_delay_windows,30,2.0,0.0,2.0,2.0
downstream_global,1.0,oracle_adaptation,Oracle adaptation,trigger_delay_windows,30,0.0,0.0,0.0,0.0
downstream_global,1.0,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,trigger_delay_windows,30,2.0,0.0,2.0,2.0
downstream_global,1.0,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,trigger_delay_windows,30,2.0,0.0,2.0,2.0
downstream_optimized,0.1,mmd_rbf_triggered_adaptation,MMD-RBF,post_balanced_accuracy_mean,30,0.9206901041666666,0.027329984861389822,0.9099085286458334,0.929349609375
downstream_optimized,0.1,no_adaptation,No adaptation,post_balanced_accuracy_mean,30,0.9172395833333333,0.024723333857392015,0.907603515625,0.9245312499999999
downstream_optimized,0.1,oracle_adaptation,Oracle adaptation,post_balanced_accuracy_mean,30,0.9404947916666668,0.030523156368774243,0.9287076822916668,0.9502083333333332
downstream_optimized,0.1,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,post_balanced_accuracy_mean,30,0.9191145833333334,0.023985584475195484,0.9095703125,0.9261331380208332
downstream_optimized,0.1,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,post_balanced_accuracy_mean,30,0.9204296875,0.025279025715603018,0.9103766276041667,0.9285550130208332
downstream_optimized,0.25,mmd_rbf_triggered_adaptation,MMD-RBF,post_balanced_accuracy_mean,30,0.9014713541666668,0.03267087072764453,0.8898434244791669,0.9122659505208334
downstream_optimized,0.25,no_adaptation,No adaptation,post_balanced_accuracy_mean,30,0.8617447916666667,0.022826983155394234,0.8529554036458333,0.8686458333333333
downstream_optimized,0.25,oracle_adaptation,Oracle adaptation,post_balanced_accuracy_mean,30,0.9296874999999999,0.027522889181176263,0.9189840494791668,0.9383336588541666
downstream_optimized,0.25,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,post_balanced_accuracy_mean,30,0.8891406249999999,0.036872956639031264,0.8757161458333336,0.9018108723958335
downstream_optimized,0.25,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,post_balanced_accuracy_mean,30,0.8970963541666668,0.03518866491345264,0.8845052083333333,0.9092190755208334
downstream_optimized,0.5,mmd_rbf_triggered_adaptation,MMD-RBF,post_balanced_accuracy_mean,30,0.9010546874999998,0.021623922289613202,0.892421875,0.9077347005208333
downstream_optimized,0.5,no_adaptation,No adaptation,post_balanced_accuracy_mean,30,0.7672916666666666,0.02094102129314443,0.7591923828125001,0.7738675130208333
downstream_optimized,0.5,oracle_adaptation,Oracle adaptation,post_balanced_accuracy_mean,30,0.9153776041666666,0.021909004928523435,0.9069003906249998,0.9221360677083332
downstream_optimized,0.5,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,post_balanced_accuracy_mean,30,0.8931901041666667,0.02245462531556895,0.8839973958333333,0.9000911458333333
downstream_optimized,0.5,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,post_balanced_accuracy_mean,30,0.9005729166666666,0.022215999155779237,0.8919788411458335,0.9072789713541668
downstream_optimized,0.75,mmd_rbf_triggered_adaptation,MMD-RBF,post_balanced_accuracy_mean,30,0.8837109375,0.018730950160226873,0.8763802083333333,0.8894404296875
downstream_optimized,0.75,no_adaptation,No adaptation,post_balanced_accuracy_mean,30,0.6747265624999998,0.02185048801765409,0.6664957682291667,0.6815240885416669
downstream_optimized,0.75,oracle_adaptation,Oracle adaptation,post_balanced_accuracy_mean,30,0.9074348958333333,0.018684918517698195,0.8999212239583333,0.9131123046875
downstream_optimized,0.75,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,post_balanced_accuracy_mean,30,0.8720963541666666,0.018966701713732905,0.8646611328125001,0.8778779296874999
downstream_optimized,0.75,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,post_balanced_accuracy_mean,30,0.8837109375,0.018730950160226873,0.8766402994791668,0.8893753255208333
downstream_optimized,1.0,mmd_rbf_triggered_adaptation,MMD-RBF,post_balanced_accuracy_mean,30,0.8651041666666667,0.019810060975410878,0.8576949869791668,0.8713414713541666
downstream_optimized,1.0,no_adaptation,No adaptation,post_balanced_accuracy_mean,30,0.5808072916666667,0.024525255051209303,0.5717050781249999,0.5886461588541666
downstream_optimized,1.0,oracle_adaptation,Oracle adaptation,post_balanced_accuracy_mean,30,0.8961067708333333,0.020432978285571207,0.8881770833333335,0.9025921223958334
downstream_optimized,1.0,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,post_balanced_accuracy_mean,30,0.8492187500000001,0.019419399558240364,0.8414062500000001,0.8554300130208334
downstream_optimized,1.0,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,post_balanced_accuracy_mean,30,0.8651041666666667,0.019810060975410878,0.8575257161458335,0.8714453125000001
downstream_optimized,0.1,mmd_rbf_triggered_adaptation,MMD-RBF,degradation_area,30,0.022447916666666665,0.008918089277493838,0.019062499999999996,0.025260742187499997
downstream_optimized,0.1,no_adaptation,No adaptation,degradation_area,30,0.025898437499999996,0.005847374564556472,0.023567382812499992,0.027643229166666665
downstream_optimized,0.1,oracle_adaptation,Oracle adaptation,degradation_area,30,0.0,0.0,0.0,0.0
downstream_optimized,0.1,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,degradation_area,30,0.024023437499999998,0.00727093133306605,0.021354166666666667,0.026458333333333337
downstream_optimized,0.1,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,degradation_area,30,0.02212239583333333,0.008536917368989844,0.018997070312499996,0.025039062499999997
downstream_optimized,0.25,mmd_rbf_triggered_adaptation,MMD-RBF,degradation_area,30,0.028359375,0.026387728469236676,0.019244791666666667,0.03819010416666667
downstream_optimized,0.25,no_adaptation,No adaptation,degradation_area,30,0.06890625,0.012913503404491043,0.06372395833333333,0.0725
downstream_optimized,0.25,oracle_adaptation,Oracle adaptation,degradation_area,30,0.0,0.0,0.0,0.0
downstream_optimized,0.25,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,degradation_area,30,0.040755208333333334,0.026790770339040187,0.03149707031250001,0.05003938802083334
downstream_optimized,0.25,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,degradation_area,30,0.03270833333333333,0.026620265008346244,0.023789062500000003,0.04250032552083334
downstream_optimized,0.5,mmd_rbf_triggered_adaptation,MMD-RBF,degradation_area,30,0.014322916666666666,0.0019418677016258899,0.013684895833333332,0.015026041666666665
downstream_optimized,0.5,no_adaptation,No adaptation,degradation_area,30,0.14808593749999996,0.009396499010932004,0.14493489583333333,0.15155013020833333
downstream_optimized,0.5,oracle_adaptation,Oracle adaptation,degradation_area,30,0.0,0.0,0.0,0.0
downstream_optimized,0.5,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,degradation_area,30,0.022187500000000002,0.00551225765995189,0.02061165364583333,0.024361979166666665
downstream_optimized,0.5,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,degradation_area,30,0.0148046875,0.002603975837117339,0.0139453125,0.015768229166666665
downstream_optimized,0.75,mmd_rbf_triggered_adaptation,MMD-RBF,degradation_area,30,0.023723958333333336,0.0022566738804077045,0.022916666666666672,0.024544270833333333
downstream_optimized,0.75,no_adaptation,No adaptation,degradation_area,30,0.23270833333333332,0.01297096232514941,0.22874999999999998,0.237865234375
downstream_optimized,0.75,oracle_adaptation,Oracle adaptation,degradation_area,30,0.0,0.0,0.0,0.0
downstream_optimized,0.75,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,degradation_area,30,0.035338541666666674,0.0035797453259162923,0.03407552083333334,0.03665364583333333
downstream_optimized,0.75,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,degradation_area,30,0.023723958333333336,0.0022566738804077045,0.022955729166666668,0.024518229166666673
downstream_optimized,1.0,mmd_rbf_triggered_adaptation,MMD-RBF,degradation_area,30,0.031002604166666666,0.003215426816818249,0.029934895833333332,0.03220052083333333
downstream_optimized,1.0,no_adaptation,No adaptation,degradation_area,30,0.3152994791666666,0.020109982685526086,0.30933561197916665,0.32330729166666666
downstream_optimized,1.0,oracle_adaptation,Oracle adaptation,degradation_area,30,0.0,0.0,0.0,0.0
downstream_optimized,1.0,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,degradation_area,30,0.046888020833333335,0.004473240982676701,0.0454296875,0.0486982421875
downstream_optimized,1.0,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,degradation_area,30,0.031002604166666666,0.003215426816818249,0.029895833333333333,0.03216145833333333
downstream_optimized,0.1,mmd_rbf_triggered_adaptation,MMD-RBF,adaptation_gain_vs_no_adapt,30,0.0034505208333333263,0.008254013525568156,0.0008072916666666667,0.006653645833333323
downstream_optimized,0.1,no_adaptation,No adaptation,adaptation_gain_vs_no_adapt,30,0.0,0.0,0.0,0.0
downstream_optimized,0.1,oracle_adaptation,Oracle adaptation,adaptation_gain_vs_no_adapt,30,0.02325520833333331,0.01941878539927001,0.015546549479166638,0.027604166666666652
downstream_optimized,0.1,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,adaptation_gain_vs_no_adapt,30,0.0018749999999999867,0.004934025608112334,0.0003515624999999967,0.003802083333333306
downstream_optimized,0.1,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,adaptation_gain_vs_no_adapt,30,0.00319010416666665,0.008183591874725442,0.0002604166666666535,0.006263020833333305
downstream_optimized,0.25,mmd_rbf_triggered_adaptation,MMD-RBF,adaptation_gain_vs_no_adapt,30,0.03972656249999998,0.02933773192747587,0.029179687499999992,0.04962239583333331
downstream_optimized,0.25,no_adaptation,No adaptation,adaptation_gain_vs_no_adapt,30,0.0,0.0,0.0,0.0
downstream_optimized,0.25,oracle_adaptation,Oracle adaptation,adaptation_gain_vs_no_adapt,30,0.06794270833333328,0.017853280287048124,0.06066406249999998,0.07244791666666663
downstream_optimized,0.25,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,adaptation_gain_vs_no_adapt,30,0.027395833333333307,0.028763871552054215,0.017564453124999987,0.03730501302083331
downstream_optimized,0.25,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,adaptation_gain_vs_no_adapt,30,0.035351562499999975,0.028342436178704005,0.024921549479166645,0.045482421874999956
downstream_optimized,0.5,mmd_rbf_triggered_adaptation,MMD-RBF,adaptation_gain_vs_no_adapt,30,0.13376302083333327,0.008099966702988943,0.13098958333333327,0.13671874999999994
downstream_optimized,0.5,no_adaptation,No adaptation,adaptation_gain_vs_no_adapt,30,0.0,0.0,0.0,0.0
downstream_optimized,0.5,oracle_adaptation,Oracle adaptation,adaptation_gain_vs_no_adapt,30,0.14808593749999996,0.009396499010932,0.14494791666666662,0.15162760416666662
downstream_optimized,0.5,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,adaptation_gain_vs_no_adapt,30,0.12589843749999996,0.008947785547884874,0.12277311197916663,0.12911458333333328
downstream_optimized,0.5,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,adaptation_gain_vs_no_adapt,30,0.13328124999999996,0.00782084683424637,0.13061165364583327,0.1360416666666666
downstream_optimized,0.75,mmd_rbf_triggered_adaptation,MMD-RBF,adaptation_gain_vs_no_adapt,30,0.20898437499999994,0.011953908513311138,0.2054036458333333,0.2137763671874999
downstream_optimized,0.75,no_adaptation,No adaptation,adaptation_gain_vs_no_adapt,30,0.0,0.0,0.0,0.0
downstream_optimized,0.75,oracle_adaptation,Oracle adaptation,adaptation_gain_vs_no_adapt,30,0.23270833333333324,0.012970962325149429,0.22881477864583324,0.23769531249999995
downstream_optimized,0.75,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,adaptation_gain_vs_no_adapt,30,0.19736979166666666,0.010972529599003416,0.19414062499999993,0.20173177083333327
downstream_optimized,0.75,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,adaptation_gain_vs_no_adapt,30,0.20898437499999994,0.011953908513311138,0.20537760416666664,0.21356770833333324
downstream_optimized,1.0,mmd_rbf_triggered_adaptation,MMD-RBF,adaptation_gain_vs_no_adapt,30,0.28429687499999995,0.017746114193409147,0.2788020833333333,0.2912633463541666
downstream_optimized,1.0,no_adaptation,No adaptation,adaptation_gain_vs_no_adapt,30,0.0,0.0,0.0,0.0
downstream_optimized,1.0,oracle_adaptation,Oracle adaptation,adaptation_gain_vs_no_adapt,30,0.3152994791666666,0.020109982685526093,0.3092054036458333,0.32347688802083335
downstream_optimized,1.0,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,adaptation_gain_vs_no_adapt,30,0.26841145833333335,0.01636538338666714,0.2636328125,0.27489615885416663
downstream_optimized,1.0,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,adaptation_gain_vs_no_adapt,30,0.28429687499999995,0.017746114193409147,0.2788932291666667,0.2910026041666666
downstream_optimized,0.1,mmd_rbf_triggered_adaptation,MMD-RBF,clean_downstream_adaptation,30,0.13333333333333333,0.34574590364176044,0.03333333333333333,0.26666666666666666
downstream_optimized,0.1,no_adaptation,No adaptation,clean_downstream_adaptation,30,0.0,0.0,0.0,0.0
downstream_optimized,0.1,oracle_adaptation,Oracle adaptation,clean_downstream_adaptation,30,0.0,0.0,0.0,0.0
downstream_optimized,0.1,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,clean_downstream_adaptation,30,0.1,0.30512857662936466,0.0,0.23333333333333334
downstream_optimized,0.1,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,clean_downstream_adaptation,30,0.2,0.40683810217248634,0.06666666666666667,0.3333333333333333
downstream_optimized,0.25,mmd_rbf_triggered_adaptation,MMD-RBF,clean_downstream_adaptation,30,0.7666666666666667,0.43018306715207627,0.6,0.9
downstream_optimized,0.25,no_adaptation,No adaptation,clean_downstream_adaptation,30,0.0,0.0,0.0,0.0
downstream_optimized,0.25,oracle_adaptation,Oracle adaptation,clean_downstream_adaptation,30,0.0,0.0,0.0,0.0
downstream_optimized,0.25,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,clean_downstream_adaptation,30,0.4666666666666667,0.507416263404925,0.3,0.6333333333333333
downstream_optimized,0.25,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,clean_downstream_adaptation,30,0.5,0.5085476277156078,0.3333333333333333,0.6666666666666666
downstream_optimized,0.5,mmd_rbf_triggered_adaptation,MMD-RBF,clean_downstream_adaptation,30,1.0,0.0,1.0,1.0
downstream_optimized,0.5,no_adaptation,No adaptation,clean_downstream_adaptation,30,0.0,0.0,0.0,0.0
downstream_optimized,0.5,oracle_adaptation,Oracle adaptation,clean_downstream_adaptation,30,0.0,0.0,0.0,0.0
downstream_optimized,0.5,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,clean_downstream_adaptation,30,0.9666666666666667,0.18257418583505533,0.9,1.0
downstream_optimized,0.5,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,clean_downstream_adaptation,30,0.9,0.30512857662936466,0.8,1.0
downstream_optimized,0.75,mmd_rbf_triggered_adaptation,MMD-RBF,clean_downstream_adaptation,30,0.9666666666666667,0.18257418583505533,0.9,1.0
downstream_optimized,0.75,no_adaptation,No adaptation,clean_downstream_adaptation,30,0.0,0.0,0.0,0.0
downstream_optimized,0.75,oracle_adaptation,Oracle adaptation,clean_downstream_adaptation,30,0.0,0.0,0.0,0.0
downstream_optimized,0.75,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,clean_downstream_adaptation,30,0.9666666666666667,0.18257418583505533,0.9,1.0
downstream_optimized,0.75,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,clean_downstream_adaptation,30,0.9,0.3051285766293646,0.8,1.0
downstream_optimized,1.0,mmd_rbf_triggered_adaptation,MMD-RBF,clean_downstream_adaptation,30,0.8,0.4068381021724863,0.6666666666666666,0.9333333333333333
downstream_optimized,1.0,no_adaptation,No adaptation,clean_downstream_adaptation,30,0.0,0.0,0.0,0.0
downstream_optimized,1.0,oracle_adaptation,Oracle adaptation,clean_downstream_adaptation,30,0.0,0.0,0.0,0.0
downstream_optimized,1.0,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,clean_downstream_adaptation,30,0.9666666666666667,0.18257418583505533,0.9,1.0
downstream_optimized,1.0,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,clean_downstream_adaptation,30,0.8333333333333334,0.3790490217894517,0.7,0.9666666666666667
downstream_optimized,0.1,mmd_rbf_triggered_adaptation,MMD-RBF,clean_adaptation_gain,30,0.002669270833333327,0.007357495943183994,0.00028645833333333003,0.005572916666666661
downstream_optimized,0.1,no_adaptation,No adaptation,clean_adaptation_gain,30,0.0,0.0,0.0,0.0
downstream_optimized,0.1,oracle_adaptation,Oracle adaptation,clean_adaptation_gain,30,0.0,0.0,0.0,0.0
downstream_optimized,0.1,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,clean_adaptation_gain,30,0.0013802083333333234,0.004291034104844253,0.0,0.0031119791666666436
downstream_optimized,0.1,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,clean_adaptation_gain,30,0.0026953124999999903,0.006418910626012055,0.0007552083333333267,0.00518229166666665
downstream_optimized,0.25,mmd_rbf_triggered_adaptation,MMD-RBF,clean_adaptation_gain,30,0.04037760416666665,0.028170887817913062,0.03018164062499999,0.05007812499999997
downstream_optimized,0.25,no_adaptation,No adaptation,clean_adaptation_gain,30,0.0,0.0,0.0,0.0
downstream_optimized,0.25,oracle_adaptation,Oracle adaptation,clean_adaptation_gain,30,0.0,0.0,0.0,0.0
downstream_optimized,0.25,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,clean_adaptation_gain,30,0.021992187499999975,0.026632164525844052,0.012656249999999987,0.031510416666666645
downstream_optimized,0.25,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,clean_adaptation_gain,30,0.02493489583333331,0.027117693056865684,0.015351236979166655,0.03481868489583328
downstream_optimized,0.5,mmd_rbf_triggered_adaptation,MMD-RBF,clean_adaptation_gain,30,0.13376302083333327,0.008099966702988943,0.1310413411458333,0.13673209635416664
downstream_optimized,0.5,no_adaptation,No adaptation,clean_adaptation_gain,30,0.0,0.0,0.0,0.0
downstream_optimized,0.5,oracle_adaptation,Oracle adaptation,clean_adaptation_gain,30,0.0,0.0,0.0,0.0
downstream_optimized,0.5,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,clean_adaptation_gain,30,0.12175781249999997,0.024673785525953746,0.11156184895833332,0.12843749999999993
downstream_optimized,0.5,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,clean_adaptation_gain,30,0.11990885416666662,0.041379617346432265,0.10386686197916664,0.13324218749999994
downstream_optimized,0.75,mmd_rbf_triggered_adaptation,MMD-RBF,clean_adaptation_gain,30,0.20226562499999992,0.040003930260509586,0.18643196614583327,0.21266959635416657
downstream_optimized,0.75,no_adaptation,No adaptation,clean_adaptation_gain,30,0.0,0.0,0.0,0.0
downstream_optimized,0.75,oracle_adaptation,Oracle adaptation,clean_adaptation_gain,30,0.0,0.0,0.0,0.0
downstream_optimized,0.75,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,clean_adaptation_gain,30,0.19087239583333332,0.03768007502203304,0.17587207031249993,0.20058626302083324
downstream_optimized,0.75,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,clean_adaptation_gain,30,0.1882942708333333,0.06493079780991273,0.16405989583333325,0.20846386718749996
downstream_optimized,1.0,mmd_rbf_triggered_adaptation,MMD-RBF,clean_adaptation_gain,30,0.2287760416666666,0.11744087789838994,0.18761490885416665,0.2677483723958333
downstream_optimized,1.0,no_adaptation,No adaptation,clean_adaptation_gain,30,0.0,0.0,0.0,0.0
downstream_optimized,1.0,oracle_adaptation,Oracle adaptation,clean_adaptation_gain,30,0.0,0.0,0.0,0.0
downstream_optimized,1.0,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,clean_adaptation_gain,30,0.2596484375,0.05168787717822759,0.2386975911458333,0.27336067708333334
downstream_optimized,1.0,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,clean_adaptation_gain,30,0.2376041666666666,0.1094278050128155,0.1969397786458333,0.2739856770833333
downstream_optimized,0.1,mmd_rbf_triggered_adaptation,MMD-RBF,false_alarm_any,30,0.03333333333333333,0.18257418583505533,0.0,0.1
downstream_optimized,0.1,no_adaptation,No adaptation,false_alarm_any,30,0.0,0.0,0.0,0.0
downstream_optimized,0.1,oracle_adaptation,Oracle adaptation,false_alarm_any,30,0.0,0.0,0.0,0.0
downstream_optimized,0.1,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,false_alarm_any,30,0.06666666666666667,0.2537081317024624,0.0,0.16666666666666666
downstream_optimized,0.1,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,false_alarm_any,30,0.16666666666666666,0.3790490217894517,0.03333333333333333,0.3
downstream_optimized,0.25,mmd_rbf_triggered_adaptation,MMD-RBF,false_alarm_any,30,0.0,0.0,0.0,0.0
downstream_optimized,0.25,no_adaptation,No adaptation,false_alarm_any,30,0.0,0.0,0.0,0.0
downstream_optimized,0.25,oracle_adaptation,Oracle adaptation,false_alarm_any,30,0.0,0.0,0.0,0.0
downstream_optimized,0.25,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,false_alarm_any,30,0.1,0.30512857662936466,0.0,0.2
downstream_optimized,0.25,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,false_alarm_any,30,0.2,0.4068381021724863,0.06666666666666667,0.36666666666666664
downstream_optimized,0.5,mmd_rbf_triggered_adaptation,MMD-RBF,false_alarm_any,30,0.0,0.0,0.0,0.0
downstream_optimized,0.5,no_adaptation,No adaptation,false_alarm_any,30,0.0,0.0,0.0,0.0
downstream_optimized,0.5,oracle_adaptation,Oracle adaptation,false_alarm_any,30,0.0,0.0,0.0,0.0
downstream_optimized,0.5,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,false_alarm_any,30,0.03333333333333333,0.18257418583505533,0.0,0.1
downstream_optimized,0.5,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,false_alarm_any,30,0.1,0.30512857662936466,0.0,0.23333333333333334
downstream_optimized,0.75,mmd_rbf_triggered_adaptation,MMD-RBF,false_alarm_any,30,0.03333333333333333,0.18257418583505533,0.0,0.1
downstream_optimized,0.75,no_adaptation,No adaptation,false_alarm_any,30,0.0,0.0,0.0,0.0
downstream_optimized,0.75,oracle_adaptation,Oracle adaptation,false_alarm_any,30,0.0,0.0,0.0,0.0
downstream_optimized,0.75,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,false_alarm_any,30,0.03333333333333333,0.18257418583505533,0.0,0.1
downstream_optimized,0.75,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,false_alarm_any,30,0.1,0.30512857662936466,0.0,0.2
downstream_optimized,1.0,mmd_rbf_triggered_adaptation,MMD-RBF,false_alarm_any,30,0.2,0.4068381021724863,0.06666666666666667,0.3333333333333333
downstream_optimized,1.0,no_adaptation,No adaptation,false_alarm_any,30,0.0,0.0,0.0,0.0
downstream_optimized,1.0,oracle_adaptation,Oracle adaptation,false_alarm_any,30,0.0,0.0,0.0,0.0
downstream_optimized,1.0,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,false_alarm_any,30,0.03333333333333333,0.18257418583505533,0.0,0.1
downstream_optimized,1.0,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,false_alarm_any,30,0.16666666666666666,0.3790490217894517,0.03333333333333333,0.3
downstream_optimized,0.1,mmd_rbf_triggered_adaptation,MMD-RBF,triggered_post,30,0.16666666666666666,0.3790490217894517,0.06666666666666667,0.3
downstream_optimized,0.1,no_adaptation,No adaptation,triggered_post,30,0.0,0.0,0.0,0.0
downstream_optimized,0.1,oracle_adaptation,Oracle adaptation,triggered_post,30,1.0,0.0,1.0,1.0
downstream_optimized,0.1,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,triggered_post,30,0.13333333333333333,0.34574590364176044,0.03333333333333333,0.26666666666666666
downstream_optimized,0.1,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,triggered_post,30,0.3,0.466091599699399,0.13333333333333333,0.4666666666666667
downstream_optimized,0.25,mmd_rbf_triggered_adaptation,MMD-RBF,triggered_post,30,0.8,0.4068381021724863,0.6666666666666666,0.9333333333333333
downstream_optimized,0.25,no_adaptation,No adaptation,triggered_post,30,0.0,0.0,0.0,0.0
downstream_optimized,0.25,oracle_adaptation,Oracle adaptation,triggered_post,30,1.0,0.0,1.0,1.0
downstream_optimized,0.25,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,triggered_post,30,0.6333333333333333,0.4901325178535609,0.4658333333333336,0.8
downstream_optimized,0.25,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,triggered_post,30,0.7333333333333333,0.4497764451088037,0.5666666666666667,0.9
downstream_optimized,0.5,mmd_rbf_triggered_adaptation,MMD-RBF,triggered_post,30,1.0,0.0,1.0,1.0
downstream_optimized,0.5,no_adaptation,No adaptation,triggered_post,30,0.0,0.0,0.0,0.0
downstream_optimized,0.5,oracle_adaptation,Oracle adaptation,triggered_post,30,1.0,0.0,1.0,1.0
downstream_optimized,0.5,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,triggered_post,30,1.0,0.0,1.0,1.0
downstream_optimized,0.5,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,triggered_post,30,1.0,0.0,1.0,1.0
downstream_optimized,0.75,mmd_rbf_triggered_adaptation,MMD-RBF,triggered_post,30,1.0,0.0,1.0,1.0
downstream_optimized,0.75,no_adaptation,No adaptation,triggered_post,30,0.0,0.0,0.0,0.0
downstream_optimized,0.75,oracle_adaptation,Oracle adaptation,triggered_post,30,1.0,0.0,1.0,1.0
downstream_optimized,0.75,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,triggered_post,30,1.0,0.0,1.0,1.0
downstream_optimized,0.75,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,triggered_post,30,1.0,0.0,1.0,1.0
downstream_optimized,1.0,mmd_rbf_triggered_adaptation,MMD-RBF,triggered_post,30,1.0,0.0,1.0,1.0
downstream_optimized,1.0,no_adaptation,No adaptation,triggered_post,30,0.0,0.0,0.0,0.0
downstream_optimized,1.0,oracle_adaptation,Oracle adaptation,triggered_post,30,1.0,0.0,1.0,1.0
downstream_optimized,1.0,qk_mmd_pauli_xz_triggered_adaptation,QK-MMD PauliXZ,triggered_post,30,1.0,0.0,1.0,1.0
downstream_optimized,1.0,qk_mmd_zz_triggered_adaptation,QK-MMD ZZ,triggered_post,30,1.0,0.0,1.0,1.0
downstream_optimized,0.1,mmd_rbf_triggered_adaptation,MMD-RBF,trigger_delay_windows,5,4.8,4.8166378315169185,1.8,9.0
downstream_optimized,0.1,oracle_adaptation,Oracle adaptation,trigger_delay_windows,30,0.0,0.0,0.0,0.0
