scenario,policy,transformer_policy,arm,seed,ba,attack_f1,attack_recall,fpr,triggers,candidates_trained,commits,rejects,labels_total,labels_probe,labels_candidate,n_resolved_proposals,n_commits_logged,mean_delta_res1,harmful_commits_h1,censored_h1,mean_delta_res3,harmful_commits_h3,censored_h3,mean_delta_res5,harmful_commits_h5,censored_h5,mean_delta_res10,harmful_commits_h10,censored_h10
ton_full,strict,own_transformer_per_model,sp_ton_full_strict_own,3018,0.91484375,0.917015378300884,0.94015625,0.11046875,3,3,1,2,96,96,3072,3.0,1.0,0.0078125,0.0,0.0,0.0052083333333333,0.0,0.0,0.0171874999999999,0.0,0.0,0.0109375,0.0,0.0
ton_full,strict,own_transformer_per_model,sp_ton_full_strict_own,3019,0.93734375,0.9380332950932082,0.94515625,0.07046875,5,5,1,4,160,160,5120,5.0,1.0,0.03125,0.0,0.0,0.0442708333333333,0.0,0.0,0.0531249999999999,0.0,0.0,0.05078125,0.0,0.0
ton_full,strict,own_transformer_per_model,sp_ton_full_strict_own,3020,0.933046875,0.9340495103797699,0.94859375,0.0825,6,6,2,4,192,192,6144,6.0,2.0,-0.01953125,2.0,0.0,-0.00260416666666665,1.0,0.0,0.00078124999999995,1.0,0.0,0.00351562500000005,1.0,0.0
ton_full,strict,own_transformer_per_model,sp_ton_full_strict_own,3021,0.9215625,0.9216180524871136,0.92296875,0.07984375,8,8,1,7,256,256,8192,8.0,1.0,0.078125,0.0,0.0,0.0729166666666667,0.0,0.0,0.0718749999999999,0.0,0.0,,0.0,1.0
ton_full,strict,own_transformer_per_model,sp_ton_full_strict_own,3022,0.940703125,0.9415002579097441,0.95125,0.06984375,6,6,1,5,192,192,6144,6.0,1.0,0.0234375,0.0,0.0,0.0364583333333332,0.0,0.0,0.0437499999999999,0.0,0.0,0.0531249999999999,0.0,0.0
ton_full,strict,own_transformer_per_model,sp_ton_full_strict_own,3023,0.930625,0.9314790044246081,0.941875,0.080625,8,8,0,8,256,256,8192,8.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
ton_full,strict,own_transformer_per_model,sp_ton_full_strict_own,3024,0.947109375,0.9476943334740602,0.9559375,0.06171875,5,5,2,3,160,160,5120,5.0,2.0,0.01171875,0.0,0.0,0.035156249999999944,0.0,0.0,0.0335937499999999,0.0,0.0,0.02890625,0.0,0.0
ton_full,strict,own_transformer_per_model,sp_ton_full_strict_own,3025,0.939140625,0.9404277849695347,0.96,0.08171875,5,5,1,4,160,160,5120,5.0,1.0,0.0078125,0.0,0.0,0.0104166666666667,0.0,0.0,0.0031249999999999,0.0,0.0,0.0085937499999999,0.0,0.0
ton_full,strict,own_transformer_per_model,sp_ton_full_strict_own,3026,0.9409375,0.9418629577888831,0.9553125,0.0734375,4,4,2,2,128,128,4096,4.0,2.0,0.02734375,0.0,0.0,0.0208333333333333,0.0,0.0,0.0179687499999999,0.0,0.0,0.02187499999999995,0.0,0.0
ton_full,strict,own_transformer_per_model,sp_ton_full_strict_own,3027,0.938359375,0.9391747108317109,0.94921875,0.0725,6,6,1,5,192,192,6144,6.0,1.0,0.0625,0.0,0.0,0.0677083333333333,0.0,0.0,0.0499999999999999,0.0,0.0,0.0453124999999999,0.0,0.0
ton_full,strict,own_transformer_per_model,sp_ton_full_strict_own,3028,0.937421875,0.9380121404685136,0.946875,0.07203125,5,5,1,4,160,160,5120,5.0,1.0,0.0546875,0.0,0.0,0.0416666666666666,0.0,0.0,0.05,0.0,0.0,0.0531249999999999,0.0,0.0
ton_full,strict,own_transformer_per_model,sp_ton_full_strict_own,3029,0.925390625,0.925409241918251,0.9278125,0.07703125,5,5,1,4,160,160,5120,5.0,1.0,0.03125,0.0,0.0,0.0703125,0.0,0.0,0.05625,0.0,0.0,,0.0,1.0
ton_full,strict,own_transformer_per_model,sp_ton_full_strict_own,3030,0.916484375,0.9209326917303442,0.96390625,0.1309375,5,5,2,3,160,160,5120,5.0,2.0,0.01171875,0.0,0.0,0.010416666666666699,1.0,0.0,0.010937500000000051,1.0,0.0,0.006640625000000051,1.0,0.0
ps_zero,never,n/a,sp_ps_zero_never,3001,0.962265625,0.9637159480283286,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3002,0.95765625,0.9595584594831718,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3003,0.955546875,0.9575247600114442,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3004,0.953046875,0.9553884787522884,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3005,0.963125,0.964561996955176,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3006,0.955546875,0.9576522086756627,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3007,0.9584375,0.9602405874290885,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3008,0.965546875,0.9667631019490877,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3009,0.9640625,0.9654921460087297,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3010,0.963125,0.9645439598348747,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3011,0.956328125,0.9583342630654462,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3012,0.9659375,0.9671891744472382,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3013,0.96578125,0.967023004325545,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3014,0.957421875,0.9593091253712319,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3015,0.958203125,0.9600918101152287,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3016,0.942421875,0.9457005204400292,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3017,0.9625,0.9640410167828781,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3018,0.9575,0.9594626574492098,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3019,0.95984375,0.9615584486203427,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3020,0.96390625,0.9653428246502344,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3021,0.958359375,0.9602170934063843,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3022,0.9625,0.9640489064683448,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3023,0.957421875,0.9594098059453864,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3024,0.96625,0.967504248515649,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3025,0.9609375,0.9625276267109801,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3026,0.899140625,0.90782480491976,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3027,0.86953125,0.8851054963672184,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3028,0.959140625,0.9609313787170523,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3029,0.956015625,0.9579981107600427,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sp_ps_zero_never,3030,0.954375,0.9565047383175466,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3001,0.8303125,0.8770758087370417,0.99921875,0.33859375,4,4,4,0,0,0,4096,4.0,4.0,-0.001953125,1.0,0.0,-0.000868055555555553,1.0,1.0,-0.0005208333333333667,1.0,1.0,-0.004166666666666707,1.0,1.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3002,0.93390625,0.9383947929281261,0.99859375,0.13078125,4,4,4,0,0,0,4096,4.0,4.0,-0.015625,3.0,0.0,-0.014973958333333325,3.0,0.0,-0.012890624999999975,4.0,0.0,-0.0088541666666666,2.0,1.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3003,0.93078125,0.935775004802235,0.998125,0.1365625,4,4,4,0,0,0,4096,4.0,4.0,-0.0078125,2.0,0.0,-0.00911458333333335,2.0,0.0,-0.0078125,2.0,0.0,-0.004687499999999999,2.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3004,0.934765625,0.9388911852285137,0.99671875,0.1271875,4,4,4,0,0,0,4096,4.0,4.0,-0.0078125,3.0,0.0,-0.0045572916666666505,2.0,0.0,-0.004296875,2.0,0.0,-0.005078124999999976,2.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3005,0.94890625,0.9516437628226828,0.9971875,0.099375,3,3,3,0,0,0,3072,3.0,3.0,-0.0078125,2.0,0.0,-0.01562500000000003,2.0,0.0,-0.013020833333333266,2.0,0.0,-0.007421874999999998,1.0,1.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3006,0.945546875,0.9466679812267904,0.9809375,0.08984375,2,2,2,0,0,0,2048,2.0,2.0,-0.06640625,2.0,0.0,-0.06901041666666666,2.0,0.0,-0.06093749999999995,2.0,0.0,-0.01171875,1.0,1.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3007,0.80765625,0.8604553458870161,0.9984375,0.383125,4,4,4,0,0,0,4096,4.0,4.0,-0.107421875,3.0,0.0,-0.11848958333333333,3.0,0.0,-0.11249999999999995,3.0,0.0,-0.11113281249999994,3.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3008,0.95359375,0.9559057714971517,0.99671875,0.08953125,4,4,4,0,0,0,4096,4.0,4.0,-0.017578125,2.0,0.0,-0.013020833333333398,2.0,0.0,-0.004687500000000034,1.0,1.0,-0.005989583333333334,1.0,1.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3009,0.9471875,0.9501334225105802,0.9984375,0.1040625,2,2,2,0,0,0,2048,2.0,2.0,-0.01171875,2.0,0.0,-0.015625,1.0,1.0,-0.0218749999999999,1.0,1.0,-0.0187499999999999,1.0,1.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3010,0.940703125,0.9441602574870893,0.9978125,0.11640625,5,5,5,0,0,0,5120,5.0,5.0,0.0015625,0.0,0.0,-0.00208333333333332,3.0,0.0,-0.0025,3.0,0.0,-0.0039062499999999744,2.0,1.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3011,0.94375,0.947008428554855,0.99890625,0.11140625,4,4,4,0,0,0,4096,4.0,4.0,-0.01171875,2.0,0.0,-0.0045572916666666,2.0,0.0,-0.007421875000000026,3.0,0.0,-0.004427083333333299,2.0,1.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3012,0.887265625,0.9003676788494616,0.99734375,0.2228125,2,2,2,0,0,0,2048,2.0,2.0,-0.0625,2.0,0.0,-0.06119791666666665,2.0,0.0,-0.053125,2.0,0.0,-0.055078125,2.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3013,0.92390625,0.9298356470353808,0.9953125,0.1475,4,4,4,0,0,0,4096,4.0,4.0,-0.009765625,2.0,0.0,-0.01236979166666665,3.0,0.0,-0.010546874999999952,3.0,0.0,-0.011132812499999976,3.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3014,0.945703125,0.948855225640424,0.99859375,0.1071875,2,2,2,0,0,0,2048,2.0,2.0,-0.00390625,1.0,0.0,-0.00911458333333335,2.0,0.0,-0.01093749999999995,2.0,0.0,-0.0164062499999999,2.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3015,0.933828125,0.9378150616412807,0.99296875,0.1253125,2,2,2,0,0,0,2048,2.0,2.0,0.0078125,1.0,0.0,-0.0039062499999999497,1.0,0.0,-0.0015624999999999997,1.0,0.0,-0.021875,1.0,1.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3016,0.877109375,0.872895989640978,0.86515625,0.1109375,2,2,2,0,0,0,2048,2.0,2.0,-0.08984375,2.0,0.0,-0.03124999999999995,1.0,0.0,-0.03125,1.0,0.0,-0.032421874999999996,1.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3017,0.93421875,0.9388927474251587,0.99890625,0.13046875,5,5,5,0,0,0,5120,5.0,5.0,-0.0078125,2.0,0.0,-0.0151041666666667,2.0,0.0,-0.015000000000000038,2.0,0.0,-0.013593749999999998,2.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3018,0.940703125,0.9444855902557441,0.99796875,0.1165625,5,5,5,0,0,0,5120,5.0,5.0,-0.0015625,3.0,0.0,-0.00520833333333332,3.0,0.0,-0.0028124999999999804,3.0,0.0,-0.0009374999999999994,3.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3019,0.871640625,0.8883257358705415,0.9990625,0.25578125,3,3,3,0,0,0,3072,3.0,3.0,-0.0234375,2.0,0.0,-0.013020833333333334,2.0,0.0,-0.016666666666666663,2.0,0.0,-0.0049479166666666725,2.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3020,0.7375,0.81616451197695,0.99859375,0.52359375,4,4,4,0,0,0,4096,4.0,4.0,-0.123046875,2.0,0.0,-0.11588541666666666,3.0,0.0,-0.11757812499999998,3.0,0.0,-0.11757812499999998,3.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3021,0.938515625,0.942461096584137,0.998125,0.12109375,3,3,3,0,0,0,3072,3.0,3.0,0.0,1.0,0.0,-0.0034722222222222337,1.0,0.0,-0.0036458333333333325,1.0,0.0,-0.0013020833333333669,1.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3022,0.941640625,0.945133225469395,0.99859375,0.1153125,4,4,4,0,0,0,4096,4.0,4.0,0.001953125,1.0,0.0,-0.00390625,1.0,0.0,-0.004687500000000026,1.0,0.0,-0.0037109374999999755,2.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3023,0.94015625,0.9439997570024636,0.99875,0.1184375,4,4,4,0,0,0,4096,4.0,4.0,0.005859375,1.0,0.0,-0.00130208333333335,1.0,0.0,-0.002343750000000025,1.0,0.0,-0.008072916666666666,2.0,1.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3024,0.955546875,0.9577066347786288,0.9984375,0.08734375,3,3,3,0,0,0,3072,3.0,3.0,-0.0078125,2.0,0.0,-0.011284722222222232,2.0,0.0,-0.010937499999999998,2.0,0.0,-0.009635416666666665,2.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3025,0.94453125,0.9476425024662324,0.9978125,0.10875,4,4,4,0,0,0,4096,4.0,4.0,-0.0078125,2.0,0.0,-0.0052083333333333495,2.0,0.0,-0.00585937499999995,2.0,0.0,-0.0023437500000000008,2.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3026,0.86328125,0.8798505107401766,0.99375,0.2671875,4,4,4,0,0,0,4096,4.0,4.0,-0.00390625,2.0,0.0,-0.013020833333333325,3.0,0.0,-0.009375,3.0,0.0,-0.008398437499999975,3.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3027,0.84921875,0.869476137504372,0.99921875,0.30078125,2,2,2,0,0,0,2048,2.0,2.0,-0.01171875,1.0,0.0,-0.0104166666666666,2.0,0.0,-0.01171875,2.0,0.0,-0.014453124999999949,2.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3028,0.933125,0.937532608501041,0.9965625,0.1303125,6,6,6,0,0,0,6144,6.0,6.0,0.00390625,3.0,0.0,-0.0008680555555555663,3.0,0.0,-0.003125,2.0,1.0,-0.0031250000000000006,3.0,1.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3029,0.927421875,0.9326910129848333,0.99796875,0.143125,4,4,4,0,0,0,4096,4.0,4.0,-0.001953125,2.0,0.0,-0.0032552083333333495,2.0,0.0,-0.00624999999999995,3.0,0.0,-0.00624999999999995,3.0,0.0
ps_zero,naive,frozen_initial_transformer,sp_ps_zero_naive_froz,3030,0.941015625,0.9447378953326374,0.9965625,0.11453125,1,1,1,0,0,0,1024,1.0,1.0,-0.078125,1.0,0.0,-0.0572916666666667,1.0,0.0,-0.0546875,1.0,0.0,-0.0546875,1.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3001,0.917890625,0.9256773244481313,0.9965625,0.16078125,4,4,4,0,0,0,4096,4.0,4.0,-0.00390625,2.0,0.0,-0.020833333333333332,2.0,1.0,-0.0203125,2.0,1.0,-0.021093750000000005,2.0,1.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3002,0.946171875,0.9490766456948064,0.99671875,0.104375,4,4,4,0,0,0,4096,4.0,4.0,-0.0078125,3.0,0.0,-0.008463541666666624,3.0,0.0,-0.008203125,3.0,0.0,-0.005729166666666633,2.0,1.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3003,0.93171875,0.9361779937946983,0.994375,0.1309375,4,4,4,0,0,0,4096,4.0,4.0,-0.009765625,3.0,0.0,-0.00911458333333335,2.0,0.0,-0.009765624999999976,3.0,0.0,-0.0083984375,3.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3004,0.93453125,0.9387388796352129,0.99671875,0.12765625,4,4,4,0,0,0,4096,4.0,4.0,0.001953125,1.0,0.0,-0.00390625000000005,1.0,0.0,-0.0031250000000000236,1.0,0.0,-0.00507812500000005,1.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3005,0.950859375,0.953282415994972,0.99546875,0.09375,3,3,3,0,0,0,3072,3.0,3.0,0.0026041666666666665,1.0,0.0,-0.010416666666666666,2.0,0.0,-0.010416666666666635,2.0,0.0,-0.00781249999999995,1.0,1.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3006,0.9534375,0.9557847584913226,0.998125,0.09125,2,2,2,0,0,0,2048,2.0,2.0,0.00390625,1.0,0.0,0.007812500000000049,1.0,0.0,0.00859375,1.0,0.0,-0.0125,1.0,1.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3007,0.933671875,0.9386161292293322,0.99765625,0.1303125,4,4,4,0,0,0,4096,4.0,4.0,-0.005859375,2.0,0.0,-0.00846354166666665,2.0,0.0,-0.008203124999999974,2.0,0.0,-0.006640625000000023,2.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3008,0.949453125,0.9522021555220923,0.99671875,0.0978125,4,4,4,0,0,0,4096,4.0,4.0,-0.005859375,2.0,0.0,-0.00390625,2.0,0.0,-0.0104166666666667,2.0,1.0,-0.010937500000000001,2.0,1.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3009,0.942578125,0.9460521591040663,0.9984375,0.11328125,2,2,2,0,0,0,2048,2.0,2.0,-0.02734375,2.0,0.0,-0.015625,1.0,1.0,-0.0203124999999999,1.0,1.0,-0.0234375,1.0,1.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3010,0.946015625,0.9488831299480102,0.99734375,0.1053125,5,5,5,0,0,0,5120,5.0,5.0,0.0,3.0,0.0,-0.00572916666666666,4.0,0.0,-0.00156249999999996,4.0,0.0,-0.0029296874999999744,3.0,1.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3011,0.940078125,0.9436915907033213,0.99796875,0.1178125,4,4,4,0,0,0,4096,4.0,4.0,-0.0078125,2.0,0.0,-0.011067708333333277,4.0,0.0,-0.00781249999999995,3.0,0.0,-0.00703125,2.0,1.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3012,0.92328125,0.9292337847881181,0.99734375,0.15078125,2,2,2,0,0,0,2048,2.0,2.0,-0.01953125,2.0,0.0,-0.03776041666666665,2.0,0.0,-0.0281249999999999,2.0,0.0,-0.02929687499999995,2.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3013,0.942109375,0.945465203856192,0.99546875,0.11125,4,4,4,0,0,0,4096,4.0,4.0,-0.00390625,2.0,0.0,-0.01171875,2.0,0.0,-0.0074218750000000005,2.0,0.0,-0.01132812499999995,3.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3014,0.930390625,0.9356669403596158,0.99875,0.13796875,2,2,2,0,0,0,2048,2.0,2.0,-0.0234375,1.0,0.0,-0.0325520833333333,2.0,0.0,-0.03281249999999995,2.0,0.0,-0.03632812499999995,2.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3015,0.940703125,0.9443548282857016,0.99859375,0.1171875,2,2,2,0,0,0,2048,2.0,2.0,-0.00390625,1.0,0.0,-0.016927083333333297,1.0,0.0,-0.013281250000000001,1.0,0.0,-0.02578125,1.0,1.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3016,0.94109375,0.9447027737144907,0.99765625,0.11546875,2,2,2,0,0,0,2048,2.0,2.0,-0.015625,2.0,0.0,-0.027343749999999903,2.0,0.0,-0.022656249999999947,2.0,0.0,-0.0203125,1.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3017,0.9378125,0.9418432827246254,0.99890625,0.12328125,5,5,5,0,0,0,5120,5.0,5.0,-0.0109375,3.0,0.0,-0.0067708333333333,3.0,0.0,-0.01125,4.0,0.0,-0.009843749999999981,4.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3018,0.94328125,0.9466132977786745,0.99734375,0.11078125,5,5,5,0,0,0,5120,5.0,5.0,-0.0109375,4.0,0.0,-0.0083333333333333,5.0,0.0,-0.007499999999999981,4.0,0.0,-0.00703124999999994,4.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3019,0.939375,0.9433455390001177,0.9978125,0.1190625,3,3,3,0,0,0,3072,3.0,3.0,-0.0026041666666666665,2.0,0.0,0.0017361111111111327,2.0,0.0,0.0005208333333333685,2.0,0.0,0.0023437500000000355,2.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3020,0.9359375,0.9401888966216483,0.998125,0.12625,4,4,4,0,0,0,4096,4.0,4.0,-0.001953125,3.0,0.0,-0.00260416666666665,3.0,0.0,-0.002734375,3.0,0.0,-0.008789062499999976,3.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3021,0.93296875,0.9374935759545201,0.9959375,0.13,3,3,3,0,0,0,3072,3.0,3.0,-0.0026041666666666665,2.0,0.0,-0.0034722222222221683,2.0,0.0,-0.0046875,2.0,0.0,-0.007291666666666666,2.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3022,0.93265625,0.9372118464462623,0.99828125,0.13296875,4,4,4,0,0,0,4096,4.0,4.0,-0.00390625,1.0,0.0,-0.00390625,2.0,0.0,-0.0027343750000000003,2.0,0.0,-0.004687500000000025,2.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3023,0.936640625,0.94092228456125,0.99671875,0.1234375,4,4,4,0,0,0,4096,4.0,4.0,-0.015625,3.0,0.0,-0.01171875,3.0,0.0,-0.009374999999999975,3.0,0.0,-0.017968749999999933,3.0,1.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3024,0.946953125,0.9500438752895951,0.9971875,0.10328125,3,3,3,0,0,0,3072,3.0,3.0,-0.020833333333333332,2.0,0.0,-0.015625,1.0,0.0,-0.009374999999999965,1.0,0.0,-0.010416666666666699,1.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3025,0.9321875,0.936696371066685,0.99671875,0.13234375,4,4,4,0,0,0,4096,4.0,4.0,-0.0078125,2.0,0.0,-0.009765625,2.0,0.0,-0.01289062499999995,4.0,0.0,-0.00703125,2.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3026,0.920859375,0.9266557065543453,0.99390625,0.1521875,4,4,4,0,0,0,4096,4.0,4.0,-0.0078125,1.0,0.0,0.006510416666666676,1.0,0.0,0.007421874999999951,1.0,0.0,0.008007812499999975,1.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3027,0.934375,0.9392219108729821,0.9984375,0.1296875,2,2,2,0,0,0,2048,2.0,2.0,0.03125,1.0,0.0,0.04296875,0.0,0.0,0.04609374999999995,0.0,0.0,0.039062499999999944,0.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3028,0.930625,0.9354085199520508,0.996875,0.135625,6,6,6,0,0,0,6144,6.0,6.0,0.0,3.0,0.0,1.6768993601109134e-17,3.0,0.0,-0.005937500000000021,3.0,1.0,-0.00437500000000004,3.0,1.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3029,0.92140625,0.9274734612397927,0.99609375,0.15328125,4,4,4,0,0,0,4096,4.0,4.0,0.005859375,1.0,0.0,-0.0006510416666666756,2.0,0.0,0.0,2.0,0.0,0.0013671875000000507,2.0,0.0
ps_zero,naive,own_transformer_per_model,sp_ps_zero_naive_own,3030,0.94125,0.9449406436228049,0.9965625,0.1140625,1,1,1,0,0,0,1024,1.0,1.0,-0.0546875,1.0,0.0,-0.0625,1.0,0.0,-0.05625,1.0,0.0,-0.05234375,1.0,0.0
ps_zero,point,frozen_initial_transformer,sp_ps_zero_point_froz,3001,0.957109375,0.9590338958337635,0.9978125,0.08359375,4,4,1,3,128,128,4096,4.0,1.0,-0.03125,1.0,0.0,-0.0182291666666667,1.0,0.0,-0.0171875,1.0,0.0,-0.0234375,1.0,0.0
ps_zero,point,frozen_initial_transformer,sp_ps_zero_point_froz,3002,0.93390625,0.9383947929281261,0.99859375,0.13078125,4,4,4,0,128,128,4096,4.0,4.0,-0.015625,3.0,0.0,-0.014973958333333325,3.0,0.0,-0.012890624999999975,4.0,0.0,-0.0088541666666666,2.0,1.0
ps_zero,point,frozen_initial_transformer,sp_ps_zero_point_froz,3003,0.953046875,0.9552777644731272,0.9978125,0.09171875,4,4,2,2,128,128,4096,4.0,2.0,0.0078125,0.0,0.0,0.0,1.0,0.0,-0.00078125,1.0,0.0,-0.0019531249999999501,2.0,0.0
ps_zero,point,frozen_initial_transformer,sp_ps_zero_point_froz,3004,0.941640625,0.9449714738313543,0.995,0.11171875,4,4,1,3,128,128,4096,4.0,1.0,-0.0390625,1.0,0.0,-0.0234375,1.0,0.0,-0.0234375,1.0,0.0,-0.0179687499999999,1.0,0.0
