method,window_idx,severity_t,balanced_accuracy_mean,gain_vs_no_adapt_mean,alarm_rate,trigger_rate,method_label
mmd_rbf,32,0.4125,0.8578125,0.05625,0.43333333333333335,0.06666666666666667,MMD-RBF
mmd_rbf,33,0.425,0.853125,0.05677083333333333,0.36666666666666664,0.06666666666666667,MMD-RBF
mmd_rbf,34,0.4375,0.8408854166666667,0.04921875,0.4,0.1,MMD-RBF
mmd_rbf,35,0.45,0.8513020833333333,0.06171875,0.3333333333333333,0.03333333333333333,MMD-RBF
mmd_rbf,36,0.4625,0.8427083333333333,0.058854166666666666,0.4,0.06666666666666667,MMD-RBF
mmd_rbf,37,0.475,0.85390625,0.07005208333333333,0.3333333333333333,0.06666666666666667,MMD-RBF
mmd_rbf,38,0.4875,0.8359375,0.06614583333333333,0.4666666666666667,0.13333333333333333,MMD-RBF
mmd_rbf,39,0.5,0.84609375,0.08385416666666666,0.26666666666666666,0.06666666666666667,MMD-RBF
mmd_rbf,40,0.5125,0.8359375,0.08385416666666666,0.2,0.03333333333333333,MMD-RBF
mmd_rbf,41,0.525,0.8390625,0.08177083333333333,0.3,0.03333333333333333,MMD-RBF
mmd_rbf,42,0.5375,0.84140625,0.09244791666666667,0.13333333333333333,0.0,MMD-RBF
mmd_rbf,43,0.55,0.8380208333333333,0.09036458333333333,0.26666666666666666,0.0,MMD-RBF
mmd_rbf,44,0.5625,0.8502604166666666,0.10651041666666666,0.43333333333333335,0.0,MMD-RBF
mmd_rbf,45,0.575,0.8427083333333333,0.10026041666666667,0.36666666666666664,0.16666666666666666,MMD-RBF
mmd_rbf,46,0.5875,0.8434895833333333,0.11015625,0.36666666666666664,0.06666666666666667,MMD-RBF
mmd_rbf,47,0.6,0.8583333333333333,0.12317708333333334,0.36666666666666664,0.1,MMD-RBF
