scenario,baseline,lambda_cost,gamma_cost,mean_utility_diff_qk_minus_baseline,ci95_low,ci95_high,prob_diff_gt_0,qk_better_ci95
PortScan,MMD-RBF,0.5,0.1,2.034997806652294,0.1433172162033055,4.328702624430585,0.4,True
PortScan,QK-MMD PauliXZ,0.5,0.1,0.9138748103248268,0.135891762686641,1.9725054860058395,0.6,True
PortScan,Energy distance,0.5,0.25,-1.5532091633203284,-2.082724944981286,-0.8429309978006011,0.06666666666666667,False
PortScan,JSD,0.5,0.25,-0.009132738356129266,-1.1987116285516095,1.4251291469534282,0.16666666666666666,False
PortScan,KS-max,0.5,0.25,-1.1892985775125757,-1.7062231424029595,-0.39015700912850104,0.03333333333333333,False
PortScan,MMD-RBF,0.5,0.25,1.3667913916307346,-0.5237464522609419,3.6656721835585593,0.3,False
PortScan,QK-MMD PauliXZ,0.5,0.25,0.9577339008120664,0.1796998917981546,2.0157382999858715,0.6,True
PortScan,Energy distance,1.0,0.0,-0.7221354166666667,-1.29689453125,0.021614583333333333,0.1,False
PortScan,JSD,1.0,0.0,1.4138020833333333,0.17159505208333334,2.8828841145833324,0.6,True
PortScan,KS-max,1.0,0.0,-0.07760416666666667,-0.61927734375,0.7125,0.36666666666666664,False
PortScan,MMD-RBF,1.0,0.0,1.6971354166666666,-0.2203450520833333,4.013059895833332,0.3333333333333333,False
PortScan,QK-MMD PauliXZ,1.0,0.0,0.9346354166666667,0.14970703125000004,2.003938802083333,0.6333333333333333,True
PortScan,Energy distance,1.0,0.01,-0.7827116998661465,-1.3571848574665524,-0.03888261160650765,0.1,False
PortScan,JSD,1.0,0.01,1.3528846904657545,0.11105009789872383,2.822183693802854,0.5666666666666667,True
PortScan,KS-max,1.0,0.01,-0.13673860976716956,-0.6782393131985588,0.6530576174684578,0.3333333333333333,False
PortScan,MMD-RBF,1.0,0.01,1.6525883223318956,-0.2646772735679937,3.9682277871511644,0.3333333333333333,False
PortScan,QK-MMD PauliXZ,1.0,0.01,0.9375593560324826,0.15254103919474396,2.0066344488736934,0.6333333333333333,True
PortScan,Energy distance,1.0,0.05,-1.0250168326640658,-1.5994141788818714,-0.2808715911819749,0.1,False
PortScan,JSD,1.0,0.05,1.1092151189954407,-0.131103677173048,2.5793273024432417,0.4,False
PortScan,KS-max,1.0,0.05,-0.3732763821691817,-0.9141097437633919,0.4152880873422884,0.23333333333333334,False
PortScan,MMD-RBF,1.0,0.05,1.4743999449928136,-0.44345155946476733,3.7890916541057074,0.3333333333333333,False
PortScan,QK-MMD PauliXZ,1.0,0.05,0.9492551134957466,0.1638070077139031,2.0184326610351366,0.6333333333333333,True
PortScan,Energy distance,1.0,0.1,-1.3278982486614652,-1.9014982048726623,-0.5848731163477068,0.1,False
PortScan,JSD,1.0,0.1,0.8046281546575482,-0.4362945474914546,2.2734347686211596,0.26666666666666666,False
PortScan,KS-max,1.0,0.1,-0.6689485976716969,-1.2088578572624245,0.1184444040671223,0.1,False
PortScan,MMD-RBF,1.0,0.1,1.2516644733189606,-0.6664118675366142,3.566723957117016,0.3,False
PortScan,QK-MMD PauliXZ,1.0,0.1,0.9638748103248266,0.17872974220200552,2.0331804262369406,0.6333333333333333,True
PortScan,Energy distance,1.0,0.25,-2.236542496653662,-2.810882765897671,-1.4932986208208363,0.06666666666666667,False
PortScan,JSD,1.0,0.25,-0.10913273835612927,-1.350383055267157,1.3577459298540633,0.16666666666666666,False
PortScan,KS-max,1.0,0.25,-1.5559652441792422,-2.093463820068282,-0.7717717884636659,0.03333333333333333,False
PortScan,MMD-RBF,1.0,0.25,0.5834580582974013,-1.3369971607050926,2.8958873164367076,0.23333333333333334,False
PortScan,QK-MMD PauliXZ,1.0,0.25,1.0077339008120665,0.22466833033111472,2.077501239364015,0.6333333333333333,True
PortScan,Energy distance,2.0,0.0,-2.0888020833333334,-2.8088671875,-1.2364388020833337,0.1,False
PortScan,JSD,2.0,0.0,1.2138020833333334,-0.13156249999999994,2.774759114583333,0.6,False
PortScan,KS-max,2.0,0.0,-0.8109375,-1.4825520833333334,-0.015611979166666855,0.26666666666666666,False
PortScan,MMD-RBF,2.0,0.0,0.13046875,-1.853125,2.49662109375,0.26666666666666666,False
PortScan,QK-MMD PauliXZ,2.0,0.0,1.0346354166666667,0.20233723958333333,2.140651041666666,0.6,True
PortScan,Energy distance,2.0,0.01,-2.1493783665328134,-2.869278080412485,-1.2967318462413433,0.1,False
PortScan,JSD,2.0,0.01,1.1528846904657546,-0.1924056202800923,2.713622257414257,0.5666666666666667,False
PortScan,KS-max,2.0,0.01,-0.8700719431005032,-1.5413350938986596,-0.07486872556874107,0.26666666666666666,False
PortScan,MMD-RBF,2.0,0.01,0.0859216556652294,-1.8974363228141233,2.451781799065794,0.26666666666666666,False
PortScan,QK-MMD PauliXZ,2.0,0.01,1.0375593560324827,0.20555494792906293,2.143588876887103,0.6,True
PortScan,Energy distance,2.0,0.05,-2.3916834993307323,-3.1120831489286163,-1.5391747883185212,0.1,False
PortScan,JSD,2.0,0.05,0.9092151189954407,-0.4371248529794733,2.468663005593974,0.43333333333333335,False
PortScan,KS-max,2.0,0.05,-1.1066097155025152,-1.7779719748429248,-0.3118436278437053,0.2,False
PortScan,MMD-RBF,2.0,0.05,-0.09226672167385329,-2.0746816140706166,2.273441940128055,0.26666666666666666,False
PortScan,QK-MMD PauliXZ,2.0,0.05,1.0492551134957464,0.21702508153470493,2.1553402177688494,0.6,True
PortScan,Energy distance,2.0,0.1,-2.694564915328131,-3.4149592152259234,-1.8421795245497394,0.06666666666666667,False
PortScan,JSD,2.0,0.1,0.6046281546575484,-0.7431561071296552,2.164424097794796,0.3,False
PortScan,KS-max,2.0,0.1,-1.40228193100503,-2.0738996788525164,-0.6080622556874106,0.13333333333333333,False
PortScan,MMD-RBF,2.0,0.1,-0.3150021933477062,-2.297659770188426,2.051699758057221,0.16666666666666666,False
PortScan,QK-MMD PauliXZ,2.0,0.1,1.0638748103248263,0.23181317444750071,2.1700293938710327,0.6,True
PortScan,Energy distance,2.0,0.25,-3.6032091633203285,-4.321866983380824,-2.7479235291334776,0.06666666666666667,False
PortScan,JSD,2.0,0.25,-0.30913273835612926,-1.6566835102439654,1.2518009968086212,0.16666666666666666,False
PortScan,KS-max,2.0,0.25,-2.2892985775125756,-2.958726701072883,-1.4967797800120266,0.03333333333333333,False
PortScan,MMD-RBF,2.0,0.25,-0.9832086083692654,-2.96865823363992,1.3819298677534,0.16666666666666666,False
PortScan,QK-MMD PauliXZ,2.0,0.25,1.1077339008120666,0.27605422109894184,2.214091552823544,0.6,True
DDoS,Energy distance,0.0,0.0,0.18541666666666667,-0.54349609375,0.9203125,0.6,False
DDoS,JSD,0.0,0.0,0.32447916666666665,-0.3250390625,1.1086002604166667,0.5333333333333333,False
DDoS,KS-max,0.0,0.0,0.9125,-0.13802083333333334,2.090631510416667,0.5,False
DDoS,MMD-RBF,0.0,0.0,0.7776041666666667,0.041380208333333356,1.5471614583333329,0.7333333333333333,True
DDoS,QK-MMD PauliXZ,0.0,0.0,0.48359375,-0.22110677083333333,1.25365234375,0.6333333333333333,False
DDoS,Energy distance,0.0,0.01,0.12511337059778943,-0.6036207601609016,0.8599883203541235,0.5666666666666667,False
DDoS,JSD,0.0,0.01,0.2639169345642441,-0.38608003663107526,1.0478647870376687,0.5,False
DDoS,KS-max,0.0,0.01,0.8533643984654532,-0.1971321557027279,2.0316026986073443,0.5,False
DDoS,MMD-RBF,0.0,0.01,0.7354697737988706,-0.0010650799464325279,1.5047611838795911,0.7333333333333333,False
DDoS,QK-MMD PauliXZ,0.0,0.01,0.4880068277651058,-0.2169216124703871,1.2580908123605752,0.6333333333333333,False
DDoS,Energy distance,0.0,0.05,-0.11609981367771968,-0.8438606360792472,0.6191717731451692,0.4,False
DDoS,JSD,0.0,0.05,0.021668006154553627,-0.6288312503759901,0.8061363657847204,0.5,False
DDoS,KS-max,0.0,0.05,0.616821992327265,-0.43426462315299935,1.7955230790196257,0.43333333333333335,False
DDoS,MMD-RBF,0.0,0.05,0.5669322023276859,-0.1699942562732368,1.336960528506912,0.6666666666666666,False
DDoS,QK-MMD PauliXZ,0.0,0.05,0.5056591388255284,-0.20018097901860366,1.2752440727508998,0.6333333333333333,False
DDoS,Energy distance,0.0,0.1,-0.41761629402210626,-1.1438968739019861,0.31801716149062825,0.36666666666666664,False
DDoS,JSD,0.0,0.1,-0.2811431543575598,-0.9311507348785139,0.5043459482748004,0.36666666666666664,False
DDoS,KS-max,0.0,0.1,0.3211439846545303,-0.7313556214483397,1.5011792394707546,0.43333333333333335,False
DDoS,MMD-RBF,0.0,0.1,0.3562602379887053,-0.3803791375464738,1.12651050229713,0.6,False
DDoS,QK-MMD PauliXZ,0.0,0.1,0.527724527651056,-0.1785911627915528,1.296555853835132,0.6333333333333333,False
DDoS,Energy distance,0.0,0.25,-1.3221657350552656,-2.051998503071106,-0.585519134515683,0.2,False
DDoS,JSD,0.0,0.25,-1.1895766358939,-1.8426370301028268,-0.4032500122843582,0.13333333333333333,False
DDoS,KS-max,0.0,0.25,-0.5658900383636744,-1.6197478789142528,0.6159208611546139,0.3333333333333333,False
DDoS,MMD-RBF,0.0,0.25,-0.2757556550282364,-1.0128236413860334,0.4964797588379829,0.4,False
DDoS,QK-MMD PauliXZ,0.0,0.25,0.59392069412764,-0.1127525843023371,1.3617240999530138,0.6666666666666666,False
DDoS,Energy distance,0.1,0.0,0.3687500000000009,-0.34984635416666565,1.1072565104166676,0.6666666666666666,False
DDoS,JSD,0.1,0.0,0.3811458333333332,-0.2758359375000003,1.1701132812499992,0.6,False
DDoS,KS-max,0.1,0.0,0.9358333333333331,-0.11950260416666657,2.1164856770833333,0.5,False
DDoS,MMD-RBF,0.1,0.0,0.8542708333333331,0.11817447916666636,1.622661458333334,0.7333333333333333,True
DDoS,QK-MMD PauliXZ,0.1,0.0,0.47692708333333333,-0.22214322916666668,1.2381289062500003,0.6333333333333333,False
DDoS,Energy distance,0.1,0.01,0.30844670393112367,-0.4103853170545356,1.047456168551718,0.6333333333333333,False
DDoS,JSD,0.1,0.01,0.3205836012309106,-0.3363117094029093,1.1095434080621913,0.5333333333333333,False
DDoS,KS-max,0.1,0.01,0.8766977317987863,-0.17929291354580876,2.057581677493712,0.5,False
DDoS,MMD-RBF,0.1,0.01,0.8121364404655371,0.0757891117614828,1.5805105442398846,0.7333333333333333,True
DDoS,QK-MMD PauliXZ,0.1,0.01,0.48134016109843913,-0.2179504764589625,1.242640993173824,0.6333333333333333,False
DDoS,Energy distance,0.1,0.05,0.0672335196556146,-0.651922636488049,0.806503432827455,0.5666666666666667,False
DDoS,JSD,0.1,0.05,0.07833467282122016,-0.5781920884975069,0.8672639153109578,0.5,False
DDoS,KS-max,0.1,0.05,0.640155325660598,-0.4158982767961617,1.8213015897082505,0.43333333333333335,False
DDoS,MMD-RBF,0.1,0.05,0.6435988689943526,-0.09110318200865028,1.4119133420869234,0.7,False
DDoS,QK-MMD PauliXZ,0.1,0.05,0.4989924721588616,-0.20117491152811245,1.2598230482886232,0.6333333333333333,False
DDoS,Energy distance,0.1,0.1,-0.234282960688772,-0.9540547355691659,0.503545928154908,0.43333333333333335,False
DDoS,JSD,0.1,0.1,-0.22447648769089323,-0.880511651104054,0.564408553822218,0.36666666666666664,False
DDoS,KS-max,0.1,0.1,0.34447731798786346,-0.7124540677692275,1.5268782699246273,0.43333333333333335,False
DDoS,MMD-RBF,0.1,0.1,0.4329269046553719,-0.30180271818396737,1.2011566024657712,0.6,False
DDoS,QK-MMD PauliXZ,0.1,0.1,0.5210578609843894,-0.17932012904492617,1.2817573169575958,0.6333333333333333,False
DDoS,Energy distance,0.1,0.25,-1.1388324017219313,-1.8601413093461343,-0.40163930235335993,0.23333333333333334,False
DDoS,JSD,0.1,0.25,-1.1329099692272337,-1.7881983475190546,-0.34397513564487364,0.16666666666666666,False
DDoS,KS-max,0.1,0.25,-0.5425567050303411,-1.6038177569946375,0.645360240539288,0.3333333333333333,False
DDoS,MMD-RBF,0.1,0.25,-0.1990889883615699,-0.9339851043563109,0.5694394973675951,0.43333333333333335,False
DDoS,QK-MMD PauliXZ,0.1,0.25,0.5872540274609734,-0.11472585721592433,1.3502853972732214,0.6333333333333333,False
DDoS,Energy distance,0.25,0.0,0.64375,-0.07448567708333333,1.3760742187499995,0.7,False
DDoS,JSD,0.25,0.0,0.4661458333333333,-0.1896028645833333,1.26484375,0.6333333333333333,False
DDoS,KS-max,0.25,0.0,0.9708333333333333,-0.0909114583333333,2.15390625,0.5666666666666667,False
DDoS,MMD-RBF,0.25,0.0,0.9692708333333333,0.23645182291666667,1.7349283854166662,0.7333333333333333,True
DDoS,QK-MMD PauliXZ,0.25,0.0,0.4669270833333333,-0.22188151041666665,1.2192968749999995,0.6333333333333333,False
DDoS,Energy distance,0.25,0.01,0.5834467039311229,-0.1340745676377526,1.315196308004557,0.7,False
DDoS,JSD,0.25,0.01,0.4055836012309108,-0.25056993209593537,1.2040559590134987,0.6,False
DDoS,KS-max,0.25,0.01,0.9116977317987865,-0.14994693342297016,2.0951400414321486,0.5666666666666667,False
DDoS,MMD-RBF,0.25,0.01,0.9271364404655372,0.19429140197913486,1.6931190901280955,0.7333333333333333,True
DDoS,QK-MMD PauliXZ,0.25,0.01,0.4713401610984391,-0.21754899388451868,1.2236826144312984,0.6333333333333333,False
DDoS,Energy distance,0.25,0.05,0.3422335196556137,-0.3753726230169561,1.0748376901905625,0.6333333333333333,False
DDoS,JSD,0.25,0.05,0.1633346728212203,-0.49313297140093254,0.960873798163244,0.5666666666666667,False
DDoS,KS-max,0.25,0.05,0.6751553256605983,-0.38605763593935505,1.860049209706645,0.43333333333333335,False
DDoS,MMD-RBF,0.25,0.05,0.7585988689943528,0.02666896178306091,1.5258273094737032,0.7,True
DDoS,QK-MMD PauliXZ,0.25,0.05,0.4889924721588617,-0.20029867941574728,1.2412122055894435,0.6333333333333333,False
DDoS,Energy distance,0.25,0.1,0.04071703931122717,-0.6768418585727044,0.7746281330408235,0.5,False
DDoS,JSD,0.25,0.1,-0.1394764876908931,-0.7978962106425603,0.6582306163358927,0.36666666666666664,False
DDoS,KS-max,0.25,0.1,0.37947731798786377,-0.6824268885838102,1.5654115992433701,0.43333333333333335,False
DDoS,MMD-RBF,0.25,0.1,0.5479269046553721,-0.18331564270292697,1.3147245765955202,0.6333333333333333,False
DDoS,QK-MMD PauliXZ,0.25,0.1,0.5110578609843894,-0.17899305017882344,1.2632799694471177,0.6333333333333333,False
DDoS,Energy distance,0.25,0.25,-0.8638324017219323,-1.578798887560139,-0.13002052185365776,0.26666666666666666,False
DDoS,JSD,0.25,0.25,-1.0479099692272333,-1.7066638600795947,-0.25324762788914096,0.2,False
DDoS,KS-max,0.25,0.25,-0.507556705030341,-1.5735591199822616,0.6841872079419166,0.3333333333333333,False
DDoS,MMD-RBF,0.25,0.25,-0.08408898836156974,-0.8146516109430619,0.6856814022819645,0.5,False
DDoS,QK-MMD PauliXZ,0.25,0.25,0.5772540274609734,-0.11415113345159625,1.3293860204454782,0.6333333333333333,False
DDoS,Energy distance,0.5,0.0,1.1020833333333333,0.39320312500000004,1.8427083333333334,0.7333333333333333,True
DDoS,JSD,0.5,0.0,0.6078125,-0.058333333333333334,1.4169596354166663,0.6333333333333333,False
DDoS,KS-max,0.5,0.0,1.0291666666666666,-0.05316406249999996,2.2242382812499994,0.5666666666666667,False
DDoS,MMD-RBF,0.5,0.0,1.1609375,0.4304557291666667,1.9315104166666666,0.7333333333333333,True
DDoS,QK-MMD PauliXZ,0.5,0.0,0.45026041666666666,-0.22554036458333332,1.184134114583333,0.6333333333333333,False
DDoS,Energy distance,0.5,0.01,1.0417800372644561,0.3324687767672992,1.7817329241169155,0.7333333333333333,True
DDoS,JSD,0.5,0.01,0.5472502678975775,-0.11834161044488932,1.356167078001955,0.6,False
DDoS,KS-max,0.5,0.01,0.9700310651321199,-0.11238450482613828,2.1649888834041073,0.5666666666666667,False
DDoS,MMD-RBF,0.5,0.01,1.118803107132204,0.3880616879735756,1.8888880743220784,0.7333333333333333,True
DDoS,QK-MMD PauliXZ,0.5,0.01,0.4546734944317725,-0.22104171393333594,1.1884889914461254,0.6333333333333333,False
DDoS,Energy distance,0.5,0.05,0.8005668529889469,0.0925517682566183,1.5392290241836013,0.7,True
DDoS,JSD,0.5,0.05,0.30500133948788694,-0.3613748741538771,1.1143604929127664,0.6,False
DDoS,KS-max,0.5,0.05,0.7334886589939316,-0.34876582294852926,1.9282806797610583,0.5,False
DDoS,MMD-RBF,0.5,0.05,0.9502655356610195,0.21980659675068961,1.7205825233703897,0.7,True
DDoS,QK-MMD PauliXZ,0.5,0.05,0.472325805492195,-0.20304711133334746,1.2064695686346871,0.6333333333333333,False
DDoS,Energy distance,0.5,0.1,0.4990503726445605,-0.21048607673030373,1.2382366227667858,0.6666666666666666,False
DDoS,JSD,0.5,0.1,0.0021901789757735085,-0.664159124185787,0.8107538406605982,0.43333333333333335,False
DDoS,KS-max,0.5,0.1,0.437810651321197,-0.6453109925097475,1.634632062793379,0.4666666666666667,False
DDoS,MMD-RBF,0.5,0.1,0.7395935713220388,0.008240198257194825,1.5098532441927817,0.6333333333333333,True
DDoS,QK-MMD PauliXZ,0.5,0.1,0.4943911943177228,-0.18220475817761803,1.2290467908674814,0.6333333333333333,False
DDoS,Energy distance,0.5,0.25,-0.40549906838859895,-1.1129491733586472,0.33379040454958153,0.4,False
DDoS,JSD,0.5,0.25,-0.9062433025605666,-1.5754762679430374,-0.09757190499590582,0.23333333333333334,False
DDoS,KS-max,0.5,0.25,-0.44922337169700766,-1.5340534062021955,0.755646879018895,0.36666666666666664,False
DDoS,MMD-RBF,0.5,0.25,0.10757767830509693,-0.6216004503850127,0.8814173551542384,0.5666666666666667,False
DDoS,QK-MMD PauliXZ,0.5,0.25,0.5605873607943067,-0.11475869804363657,1.2950543538326504,0.6333333333333333,False
DDoS,Energy distance,1.0,0.0,2.01875,1.3020638020833333,2.8002669270833334,0.8333333333333334,True
DDoS,JSD,1.0,0.0,0.8911458333333333,0.17159505208333334,1.75,0.6666666666666666,True
DDoS,KS-max,1.0,0.0,1.1458333333333333,0.018229166666666668,2.3705859375,0.6666666666666666,True
DDoS,MMD-RBF,1.0,0.0,1.5442708333333333,0.8078059895833334,2.3278776041666664,0.8,True
DDoS,QK-MMD PauliXZ,1.0,0.0,0.41692708333333334,-0.2544401041666667,1.1563216145833324,0.6666666666666666,False
DDoS,Energy distance,1.0,0.01,1.9584467039311224,1.2418847818373655,2.740115438683091,0.8333333333333334,True
DDoS,JSD,1.0,0.01,0.8305836012309105,0.11086260835121717,1.689143913595945,0.6333333333333333,True
DDoS,KS-max,1.0,0.01,1.0866977317987865,-0.04115745868776598,2.311795816173717,0.6666666666666666,False
DDoS,MMD-RBF,1.0,0.01,1.5021364404655373,0.7655961129960205,2.2859115408165827,0.7666666666666667,True
DDoS,QK-MMD PauliXZ,1.0,0.01,0.42134016109843897,-0.25018033921753124,1.1608957452229611,0.6666666666666666,False
DDoS,Energy distance,1.0,0.05,1.7172335196556137,1.0004810171038703,2.498037295213483,0.8,True
DDoS,JSD,1.0,0.05,0.5883346728212202,-0.1327378058108103,1.4458680293600337,0.6,False
DDoS,KS-max,1.0,0.05,0.8501553256605984,-0.2797047569553353,2.0775602212497857,0.5,False
DDoS,MMD-RBF,1.0,0.05,1.333598868994353,0.5964075662509761,2.11708445395392,0.7333333333333333,True
DDoS,QK-MMD PauliXZ,1.0,0.05,0.4389924721588615,-0.23230144051540963,1.179192267781477,0.6666666666666666,False
DDoS,Energy distance,1.0,0.1,1.4157170393112273,0.6992934331473082,2.1959210089823844,0.8,True
DDoS,JSD,1.0,0.1,0.28552351230910666,-0.43408887608388114,1.1426033390759351,0.43333333333333335,False
DDoS,KS-max,1.0,0.1,0.5544773179878637,-0.576945429481682,1.7826588233040723,0.5,False
DDoS,MMD-RBF,1.0,0.1,1.122926904655372,0.3859512074632995,1.9065918146623686,0.6333333333333333,True
DDoS,QK-MMD PauliXZ,1.0,0.1,0.4610578609843893,-0.2104403628666186,1.2029646063330484,0.6666666666666666,False
DDoS,Energy distance,1.0,0.25,0.5111675982780677,-0.20678930921329688,1.2919655912720673,0.5666666666666667,False
DDoS,JSD,1.0,0.25,-0.6229099692272333,-1.3436567678328235,0.2293348710962401,0.4,False
DDoS,KS-max,1.0,0.25,-0.332556705030341,-1.4654448817361845,0.8976219061978182,0.36666666666666664,False
DDoS,MMD-RBF,1.0,0.25,0.49091101163843026,-0.24495150863707144,1.2779168429104415,0.5666666666666667,False
DDoS,QK-MMD PauliXZ,1.0,0.25,0.5272540274609734,-0.14616101848301088,1.2693149011750693,0.6666666666666666,False
DDoS,Energy distance,2.0,0.0,3.8520833333333333,3.0179557291666668,4.769557291666667,1.0,True
DDoS,JSD,2.0,0.0,1.4578125,0.5728971354166666,2.4604296875,0.7,True
DDoS,KS-max,2.0,0.0,1.3791666666666667,0.11427083333333338,2.735188802083333,0.7,True
DDoS,MMD-RBF,2.0,0.0,2.3109375,1.492421875,3.1802083333333333,0.8333333333333334,True
DDoS,QK-MMD PauliXZ,2.0,0.0,0.3502604166666667,-0.40782552083333334,1.1572916666666666,0.5333333333333333,False
DDoS,Energy distance,2.0,0.01,3.7917800372644566,2.957773206668317,4.7089450531517825,1.0,True
DDoS,JSD,2.0,0.01,1.3972502678975771,0.5120252125866606,2.4002760510372583,0.6666666666666666,True
DDoS,KS-max,2.0,0.01,1.3200310651321199,0.05462578782765296,2.6769784713440794,0.6666666666666666,True
DDoS,MMD-RBF,2.0,0.01,2.268803107132204,1.4504600011398565,3.1387874313539217,0.8333333333333334,True
DDoS,QK-MMD PauliXZ,2.0,0.01,0.3546734944317723,-0.4033822974047836,1.1616084641260525,0.5333333333333333,False
DDoS,Energy distance,2.0,0.05,3.5505668529889465,2.7175619345316653,4.467498439588098,0.9666666666666667,True
DDoS,JSD,2.0,0.05,1.1550013394878864,0.27127423877431556,2.1562036316022377,0.6333333333333333,True
DDoS,KS-max,2.0,0.05,1.0834886589939319,-0.18275899979773902,2.440992690961498,0.5666666666666667,False
DDoS,MMD-RBF,2.0,0.05,2.1002655356610194,1.2809033397917227,2.9709390479381836,0.8,True
DDoS,QK-MMD PauliXZ,2.0,0.05,0.3723258054921947,-0.3855974516238641,1.1788756539635943,0.5333333333333333,False
DDoS,Energy distance,2.0,0.1,3.2490503726445605,2.416737017636595,4.165673962509531,0.9666666666666667,True
DDoS,JSD,2.0,0.1,0.8521901789757732,-0.031789714117631665,1.8520082377960394,0.5,False
DDoS,KS-max,2.0,0.1,0.7878106513211972,-0.4789053513637917,2.1455075173396616,0.5666666666666667,False
DDoS,MMD-RBF,2.0,0.1,1.8895935713220386,1.0692449837347184,2.761126078763065,0.7333333333333333,True
DDoS,QK-MMD PauliXZ,2.0,0.1,0.3943911943177225,-0.3633433407477279,1.2012860808310795,0.5333333333333333,False
DDoS,Energy distance,2.0,0.25,2.344500931611401,1.5132611948350918,3.256773274707326,0.8,True
DDoS,JSD,2.0,0.25,-0.056243302560566616,-0.9411256169607805,0.9399801791825784,0.4,False
DDoS,KS-max,2.0,0.25,-0.09922337169700768,-1.3683029302890644,1.262165314971741,0.36666666666666664,False
DDoS,MMD-RBF,2.0,0.25,1.257577678305097,0.4325706647538512,2.12986387139128,0.6,True
DDoS,QK-MMD PauliXZ,2.0,0.25,0.46058736079430673,-0.2971927689133008,1.2676466072659482,0.5333333333333333,False
